timestamp,source,x,y,z,yaw,v_surge,v_sway,servo1,servo2,servo5
2026-09-08 04:19:33.996,dummy,0.89,1.133,0.955,49.0,0.0,0.0,,,
2026-09-08 04:19:34.048,dummy,0.923,1.171,0.953,48.6,0.0,0.0,,,
2026-09-08 04:19:34.100,dummy,0.955,1.207,0.952,48.3,0.0,0.0,,,
2026-09-08 04:19:34.151,dummy,0.987,1.243,0.95,47.9,0.0,0.0,,,
2026-09-08 04:19:34.203,dummy,1.02,1.279,0.948,47.5,0.0,0.0,,,
2026-09-08 04:19:34.255,dummy,1.051,1.313,0.947,47.0,0.0,0.0,,,
2026-09-08 04:19:34.306,dummy,1.083,1.347,0.945,46.6,0.0,0.0,,,
2026-09-08 04:19:34.358,dummy,1.115,1.38,0.943,46.1,0.0,0.0,,,
2026-09-08 04:19:34.410,dummy,1.147,1.413,0.942,45.6,0.0,0.0,,,
2026-09-08 04:19:34.461,dummy,1.178,1.445,0.94,45.1,0.0,0.0,,,
2026-09-08 04:19:34.513,dummy,1.209,1.476,0.938,44.5,0.0,0.0,,,
2026-09-08 04:19:34.564,dummy,1.24,1.506,0.937,43.9,0.0,0.0,,,
2026-09-08 04:19:34.616,dummy,1.271,1.535,0.935,43.3,0.0,0.0,,,
2026-09-08 04:19:34.667,dummy,1.302,1.564,0.933,42.7,0.0,0.0,,,
2026-09-08 04:19:34.719,dummy,1.333,1.592,0.932,42.0,0.0,0.0,,,
2026-09-08 04:19:34.771,dummy,1.363,1.619,0.93,41.3,0.0,0.0,,,
2026-09-08 04:19:34.822,dummy,1.393,1.645,0.928,40.6,0.0,0.0,,,
2026-09-08 04:19:34.874,dummy,1.423,1.671,0.927,39.8,0.0,0.0,,,
2026-09-08 04:19:34.926,dummy,1.453,1.695,0.925,39.0,0.0,0.0,,,
2026-09-08 04:19:34.977,dummy,1.483,1.719,0.923,38.1,0.0,0.0,,,
2026-09-08 04:19:35.030,dummy,1.513,1.742,0.922,37.2,0.0,0.0,,,
2026-09-08 04:19:35.081,dummy,1.542,1.764,0.92,36.2,0.0,0.0,,,
2026-09-08 04:19:35.133,dummy,1.571,1.785,0.918,35.2,0.0,0.0,,,
2026-09-08 04:19:35.185,dummy,1.601,1.805,0.917,34.2,0.0,0.0,,,
2026-09-08 04:19:35.237,dummy,1.629,1.824,0.915,33.1,0.0,0.0,,,
2026-09-08 04:19:35.288,dummy,1.658,1.842,0.913,31.9,0.0,0.0,,,
2026-09-08 04:19:35.339,dummy,1.686,1.859,0.912,30.7,0.0,0.0,,,
2026-09-08 04:19:35.391,dummy,1.714,1.876,0.91,29.4,0.0,0.0,,,
2026-09-08 04:19:35.442,dummy,1.742,1.891,0.909,28.1,0.0,0.0,,,
2026-09-08 04:19:35.494,dummy,1.769,1.905,0.907,26.7,0.0,0.0,,,
2026-09-08 04:19:35.545,dummy,1.796,1.918,0.905,25.2,0.0,0.0,,,
2026-09-08 04:19:35.597,dummy,1.823,1.931,0.904,23.7,0.0,0.0,,,
2026-09-08 04:19:35.648,dummy,1.85,1.942,0.902,22.1,0.0,0.0,,,
2026-09-08 04:19:35.699,dummy,1.877,1.952,0.901,20.4,0.0,0.0,,,
2026-09-08 04:19:35.751,dummy,1.903,1.962,0.899,18.6,0.0,0.0,,,
2026-09-08 04:19:35.803,dummy,1.93,1.97,0.897,16.7,0.0,0.0,,,
2026-09-08 04:19:35.854,dummy,1.956,1.977,0.896,14.8,0.0,0.0,,,
2026-09-08 04:19:35.908,dummy,1.982,1.984,0.894,12.7,0.0,0.0,,,
2026-09-08 04:19:35.960,dummy,2.008,1.989,0.892,10.6,0.0,0.0,,,
2026-09-08 04:19:36.012,dummy,2.033,1.993,0.891,8.4,0.0,0.0,,,
2026-09-08 04:19:36.064,dummy,2.058,1.997,0.889,6.1,0.0,0.0,,,
2026-09-08 04:19:36.116,dummy,2.083,1.999,0.888,3.8,0.0,0.0,,,
2026-09-08 04:19:36.168,dummy,2.108,2.0,0.886,1.4,0.0,0.0,,,
2026-09-08 04:19:36.219,dummy,2.132,2.0,0.885,358.9,0.0,0.0,,,
2026-09-08 04:19:36.271,dummy,2.156,1.999,0.883,356.4,0.0,0.0,,,
2026-09-08 04:19:36.323,dummy,2.18,1.997,0.881,353.8,0.0,0.0,,,
2026-09-08 04:19:36.374,dummy,2.203,1.994,0.88,351.3,0.0,0.0,,,
2026-09-08 04:19:36.428,dummy,2.226,1.99,0.878,348.7,0.0,0.0,,,
2026-09-08 04:19:36.480,dummy,2.249,1.985,0.877,346.0,0.0,0.0,,,
2026-09-08 04:19:36.531,dummy,2.272,1.978,0.875,343.3,0.0,0.0,,,
2026-09-08 04:19:36.583,dummy,2.294,1.971,0.874,340.7,0.0,0.0,,,
2026-09-08 04:19:36.634,dummy,2.315,1.963,0.872,338.2,0.0,0.0,,,
2026-09-08 04:19:36.686,dummy,2.337,1.954,0.87,335.6,0.0,0.0,,,
2026-09-08 04:19:36.738,dummy,2.358,1.944,0.869,333.1,0.0,0.0,,,
2026-09-08 04:19:36.789,dummy,2.379,1.932,0.867,330.6,0.0,0.0,,,
2026-09-08 04:19:36.841,dummy,2.399,1.92,0.866,328.2,0.0,0.0,,,
2026-09-08 04:19:36.892,dummy,2.42,1.907,0.864,325.8,0.0,0.0,,,
2026-09-08 04:19:36.944,dummy,2.44,1.893,0.863,323.5,0.0,0.0,,,
2026-09-08 04:19:36.996,dummy,2.459,1.878,0.861,321.3,0.0,0.0,,,
2026-09-08 04:19:37.048,dummy,2.479,1.861,0.86,319.1,0.0,0.0,,,
2026-09-08 04:19:37.099,dummy,2.498,1.844,0.858,317.0,0.0,0.0,,,
2026-09-08 04:19:37.151,dummy,2.517,1.826,0.857,315.0,0.0,0.0,,,
2026-09-08 04:19:37.203,dummy,2.535,1.807,0.855,313.1,0.0,0.0,,,
2026-09-08 04:19:37.254,dummy,2.553,1.787,0.854,311.3,0.0,0.0,,,
2026-09-08 04:19:37.306,dummy,2.571,1.767,0.852,309.5,0.0,0.0,,,
2026-09-08 04:19:37.358,dummy,2.589,1.745,0.851,307.8,0.0,0.0,,,
2026-09-08 04:19:37.410,dummy,2.606,1.722,0.849,306.2,0.0,0.0,,,
2026-09-08 04:19:37.462,dummy,2.622,1.698,0.848,304.6,0.0,0.0,,,
2026-09-08 04:19:37.513,dummy,2.639,1.674,0.846,303.1,0.0,0.0,,,
2026-09-08 04:19:37.565,dummy,2.655,1.649,0.845,301.7,0.0,0.0,,,
2026-09-08 04:19:37.617,dummy,2.671,1.622,0.843,300.3,0.0,0.0,,,
2026-09-08 04:19:37.669,dummy,2.686,1.595,0.842,299.0,0.0,0.0,,,
2026-09-08 04:19:37.721,dummy,2.701,1.567,0.841,297.7,0.0,0.0,,,
2026-09-08 04:19:37.772,dummy,2.716,1.538,0.839,296.5,0.0,0.0,,,
2026-09-08 04:19:37.824,dummy,2.73,1.509,0.838,295.3,0.0,0.0,,,
2026-09-08 04:19:37.876,dummy,2.744,1.479,0.836,294.2,0.0,0.0,,,
2026-09-08 04:19:37.927,dummy,2.758,1.448,0.835,293.2,0.0,0.0,,,
2026-09-08 04:19:37.978,dummy,2.771,1.416,0.833,292.2,0.0,0.0,,,
2026-09-08 04:19:38.031,dummy,2.784,1.384,0.832,291.2,0.0,0.0,,,
2026-09-08 04:19:38.083,dummy,2.796,1.35,0.831,290.2,0.0,0.0,,,
2026-09-08 04:19:38.134,dummy,2.809,1.316,0.829,289.3,0.0,0.0,,,
2026-09-08 04:19:38.186,dummy,2.82,1.282,0.828,288.4,0.0,0.0,,,
2026-09-08 04:19:38.238,dummy,2.832,1.247,0.826,287.6,0.0,0.0,,,
2026-09-08 04:19:38.290,dummy,2.843,1.21,0.825,286.7,0.0,0.0,,,
2026-09-08 04:19:38.342,dummy,2.854,1.173,0.824,285.9,0.0,0.0,,,
2026-09-08 04:19:38.394,dummy,2.864,1.136,0.822,285.2,0.0,0.0,,,
2026-09-08 04:19:38.445,dummy,2.874,1.099,0.821,284.4,0.0,0.0,,,
2026-09-08 04:19:38.497,dummy,2.884,1.061,0.819,283.7,0.0,0.0,,,
2026-09-08 04:19:38.548,dummy,2.893,1.022,0.818,283.0,0.0,0.0,,,
2026-09-08 04:19:38.599,dummy,2.902,0.983,0.817,282.3,0.0,0.0,,,
2026-09-08 04:19:38.650,dummy,2.91,0.944,0.815,281.7,0.0,0.0,,,
2026-09-08 04:19:38.702,dummy,2.918,0.903,0.814,281.0,0.0,0.0,,,
2026-09-08 04:19:38.755,dummy,2.926,0.863,0.813,280.4,0.0,0.0,,,
2026-09-08 04:19:38.807,dummy,2.933,0.82,0.811,279.8,0.0,0.0,,,
2026-09-08 04:19:38.858,dummy,2.94,0.779,0.81,279.2,0.0,0.0,,,
2026-09-08 04:19:38.910,dummy,2.947,0.736,0.809,278.6,0.0,0.0,,,
2026-09-08 04:19:38.961,dummy,2.953,0.694,0.807,278.0,0.0,0.0,,,
2026-09-08 04:19:39.013,dummy,2.959,0.651,0.806,277.5,0.0,0.0,,,
2026-09-08 04:19:39.065,dummy,2.964,0.608,0.805,276.9,0.0,0.0,,,
2026-09-08 04:19:39.116,dummy,2.969,0.565,0.804,276.4,0.0,0.0,,,
2026-09-08 04:19:39.168,dummy,2.974,0.521,0.802,275.8,0.0,0.0,,,
2026-09-08 04:19:39.220,dummy,2.978,0.477,0.801,275.3,0.0,0.0,,,
2026-09-08 04:19:39.271,dummy,2.982,0.433,0.8,274.8,0.0,0.0,,,
2026-09-08 04:19:39.326,dummy,2.986,0.385,0.798,274.2,0.0,0.0,,,
2026-09-08 04:19:39.377,dummy,2.989,0.341,0.797,273.7,0.0,0.0,,,
2026-09-08 04:19:39.429,dummy,2.992,0.297,0.796,273.2,0.0,0.0,,,
2026-09-08 04:19:39.481,dummy,2.994,0.251,0.795,272.7,0.0,0.0,,,
2026-09-08 04:19:39.532,dummy,2.996,0.206,0.793,272.2,0.0,0.0,,,
2026-09-08 04:19:39.584,dummy,2.998,0.161,0.792,271.7,0.0,0.0,,,
2026-09-08 04:19:39.635,dummy,2.999,0.116,0.791,271.2,0.0,0.0,,,
2026-09-08 04:19:39.687,dummy,3.0,0.07,0.79,270.8,0.0,0.0,,,
2026-09-08 04:19:39.739,dummy,3.0,0.025,0.789,270.3,0.0,0.0,,,
2026-09-08 04:19:39.790,dummy,3.0,-0.02,0.787,269.8,0.0,0.0,,,
2026-09-08 04:19:39.842,dummy,3.0,-0.066,0.786,269.3,0.0,0.0,,,
2026-09-08 04:19:39.893,dummy,2.999,-0.111,0.785,268.8,0.0,0.0,,,
2026-09-08 04:19:39.945,dummy,2.998,-0.157,0.784,268.3,0.0,0.0,,,
2026-09-08 04:19:39.996,dummy,2.996,-0.201,0.783,267.8,0.0,0.0,,,
2026-09-08 04:19:40.047,dummy,2.994,-0.246,0.781,267.3,0.0,0.0,,,
2026-09-08 04:19:40.099,dummy,2.992,-0.291,0.78,266.8,0.0,0.0,,,
2026-09-08 04:19:40.150,dummy,2.989,-0.336,0.779,266.3,0.0,0.0,,,
2026-09-08 04:19:40.201,dummy,2.986,-0.38,0.778,265.8,0.0,0.0,,,
2026-09-08 04:19:40.253,dummy,2.983,-0.424,0.777,265.3,0.0,0.0,,,
2026-09-08 04:19:40.304,dummy,2.979,-0.468,0.776,264.8,0.0,0.0,,,
2026-09-08 04:19:40.356,dummy,2.975,-0.513,0.775,264.3,0.0,0.0,,,
2026-09-08 04:19:40.408,dummy,2.97,-0.557,0.773,263.7,0.0,0.0,,,
2026-09-08 04:19:40.460,dummy,2.965,-0.6,0.772,263.2,0.0,0.0,,,
2026-09-08 04:19:40.511,dummy,2.96,-0.643,0.771,262.6,0.0,0.0,,,
2026-09-08 04:19:40.563,dummy,2.954,-0.686,0.77,262.1,0.0,0.0,,,
2026-09-08 04:19:40.614,dummy,2.948,-0.729,0.769,261.5,0.0,0.0,,,
2026-09-08 04:19:40.666,dummy,2.941,-0.771,0.768,260.9,0.0,0.0,,,
2026-09-08 04:19:40.718,dummy,2.935,-0.812,0.767,260.3,0.0,0.0,,,
2026-09-08 04:19:40.769,dummy,2.927,-0.853,0.766,259.7,0.0,0.0,,,
2026-09-08 04:19:40.820,dummy,2.92,-0.894,0.765,259.1,0.0,0.0,,,
2026-09-08 04:19:40.872,dummy,2.912,-0.935,0.764,258.5,0.0,0.0,,,
2026-09-08 04:19:40.924,dummy,2.903,-0.975,0.763,257.8,0.0,0.0,,,
2026-09-08 04:19:40.976,dummy,2.895,-1.014,0.762,257.1,0.0,0.0,,,
2026-09-08 04:19:41.027,dummy,2.885,-1.053,0.761,256.4,0.0,0.0,,,
2026-09-08 04:19:41.080,dummy,2.876,-1.092,0.76,255.7,0.0,0.0,,,
2026-09-08 04:19:41.132,dummy,2.866,-1.13,0.759,254.9,0.0,0.0,,,
2026-09-08 04:19:41.183,dummy,2.855,-1.167,0.758,254.2,0.0,0.0,,,
2026-09-08 04:19:41.235,dummy,2.845,-1.204,0.757,253.4,0.0,0.0,,,
2026-09-08 04:19:41.287,dummy,2.834,-1.24,0.756,252.6,0.0,0.0,,,
2026-09-08 04:19:41.339,dummy,2.822,-1.276,0.755,251.7,0.0,0.0,,,
2026-09-08 04:19:41.391,dummy,2.811,-1.31,0.754,250.9,0.0,0.0,,,
2026-09-08 04:19:41.442,dummy,2.799,-1.344,0.753,250.0,0.0,0.0,,,
2026-09-08 04:19:41.494,dummy,2.786,-1.378,0.752,249.0,0.0,0.0,,,
2026-09-08 04:19:41.546,dummy,2.773,-1.41,0.751,248.0,0.0,0.0,,,
2026-09-08 04:19:41.597,dummy,2.76,-1.442,0.75,247.0,0.0,0.0,,,
2026-09-08 04:19:41.649,dummy,2.746,-1.473,0.749,245.9,0.0,0.0,,,
2026-09-08 04:19:41.701,dummy,2.733,-1.504,0.748,244.8,0.0,0.0,,,
2026-09-08 04:19:41.752,dummy,2.718,-1.533,0.747,243.7,0.0,0.0,,,
2026-09-08 04:19:41.805,dummy,2.704,-1.562,0.746,242.5,0.0,0.0,,,
2026-09-08 04:19:41.856,dummy,2.689,-1.59,0.745,241.3,0.0,0.0,,,
2026-09-08 04:19:41.908,dummy,2.673,-1.618,0.744,239.9,0.0,0.0,,,
2026-09-08 04:19:41.963,dummy,2.657,-1.646,0.743,238.5,0.0,0.0,,,
2026-09-08 04:19:42.015,dummy,2.641,-1.671,0.742,237.1,0.0,0.0,,,
2026-09-08 04:19:42.066,dummy,2.624,-1.696,0.742,235.6,0.0,0.0,,,
2026-09-08 04:19:42.118,dummy,2.608,-1.719,0.741,234.0,0.0,0.0,,,
2026-09-08 04:19:42.169,dummy,2.591,-1.742,0.74,232.4,0.0,0.0,,,
2026-09-08 04:19:42.221,dummy,2.573,-1.764,0.739,230.7,0.0,0.0,,,
2026-09-08 04:19:42.273,dummy,2.556,-1.785,0.738,229.0,0.0,0.0,,,
2026-09-08 04:19:42.325,dummy,2.537,-1.805,0.737,227.1,0.0,0.0,,,
2026-09-08 04:19:42.378,dummy,2.519,-1.824,0.736,225.2,0.0,0.0,,,
2026-09-08 04:19:42.429,dummy,2.5,-1.843,0.736,223.2,0.0,0.0,,,
2026-09-08 04:19:42.480,dummy,2.481,-1.86,0.735,221.1,0.0,0.0,,,
2026-09-08 04:19:42.532,dummy,2.462,-1.876,0.734,219.0,0.0,0.0,,,
2026-09-08 04:19:42.584,dummy,2.442,-1.891,0.733,216.8,0.0,0.0,,,
2026-09-08 04:19:42.636,dummy,2.422,-1.906,0.733,214.5,0.0,0.0,,,
2026-09-08 04:19:42.687,dummy,2.402,-1.919,0.732,212.1,0.0,0.0,,,
2026-09-08 04:19:42.738,dummy,2.381,-1.931,0.731,209.7,0.0,0.0,,,
2026-09-08 04:19:42.790,dummy,2.361,-1.942,0.73,207.2,0.0,0.0,,,
2026-09-08 04:19:42.849,dummy,2.338,-1.953,0.729,204.6,0.0,0.0,,,
2026-09-08 04:19:42.901,dummy,2.315,-1.963,0.729,201.8,0.0,0.0,,,
2026-09-08 04:19:42.952,dummy,2.293,-1.971,0.728,199.2,0.0,0.0,,,
2026-09-08 04:19:43.003,dummy,2.271,-1.978,0.727,196.6,0.0,0.0,,,
2026-09-08 04:19:43.055,dummy,2.249,-1.985,0.727,194.0,0.0,0.0,,,
2026-09-08 04:19:43.106,dummy,2.226,-1.99,0.726,191.4,0.0,0.0,,,
2026-09-08 04:19:43.158,dummy,2.203,-1.994,0.725,188.8,0.0,0.0,,,
2026-09-08 04:19:43.211,dummy,2.18,-1.997,0.724,186.2,0.0,0.0,,,
2026-09-08 04:19:43.262,dummy,2.156,-1.999,0.724,183.6,0.0,0.0,,,
2026-09-08 04:19:43.314,dummy,2.132,-2.0,0.723,181.1,0.0,0.0,,,
2026-09-08 04:19:43.366,dummy,2.108,-2.0,0.722,178.6,0.0,0.0,,,
2026-09-08 04:19:43.417,dummy,2.083,-1.999,0.722,176.2,0.0,0.0,,,
2026-09-08 04:19:43.469,dummy,2.059,-1.997,0.721,173.9,0.0,0.0,,,
2026-09-08 04:19:43.521,dummy,2.034,-1.993,0.721,171.7,0.0,0.0,,,
2026-09-08 04:19:43.572,dummy,2.009,-1.989,0.72,169.5,0.0,0.0,,,
2026-09-08 04:19:43.624,dummy,1.983,-1.984,0.719,167.4,0.0,0.0,,,
2026-09-08 04:19:43.676,dummy,1.957,-1.978,0.719,165.4,0.0,0.0,,,
2026-09-08 04:19:43.728,dummy,1.931,-1.971,0.718,163.4,0.0,0.0,,,
2026-09-08 04:19:43.779,dummy,1.905,-1.962,0.718,161.5,0.0,0.0,,,
2026-09-08 04:19:43.831,dummy,1.879,-1.953,0.717,159.8,0.0,0.0,,,
2026-09-08 04:19:43.882,dummy,1.852,-1.943,0.716,158.1,0.0,0.0,,,
2026-09-08 04:19:43.934,dummy,1.825,-1.931,0.716,156.4,0.0,0.0,,,
2026-09-08 04:19:43.985,dummy,1.798,-1.919,0.715,154.9,0.0,0.0,,,
2026-09-08 04:19:44.037,dummy,1.771,-1.906,0.715,153.4,0.0,0.0,,,
2026-09-08 04:19:44.088,dummy,1.743,-1.892,0.714,152.0,0.0,0.0,,,
2026-09-08 04:19:44.139,dummy,1.716,-1.877,0.714,150.7,0.0,0.0,,,
2026-09-08 04:19:44.191,dummy,1.688,-1.86,0.713,149.4,0.0,0.0,,,
2026-09-08 04:19:44.242,dummy,1.66,-1.843,0.713,148.2,0.0,0.0,,,
2026-09-08 04:19:44.294,dummy,1.631,-1.825,0.712,147.0,0.0,0.0,,,
2026-09-08 04:19:44.348,dummy,1.602,-1.806,0.712,145.9,0.0,0.0,,,
2026-09-08 04:19:44.400,dummy,1.572,-1.785,0.711,144.8,0.0,0.0,,,
2026-09-08 04:19:44.452,dummy,1.542,-1.764,0.711,143.8,0.0,0.0,,,
2026-09-08 04:19:44.504,dummy,1.513,-1.742,0.71,142.8,0.0,0.0,,,
2026-09-08 04:19:44.556,dummy,1.483,-1.719,0.71,141.9,0.0,0.0,,,
2026-09-08 04:19:44.608,dummy,1.453,-1.695,0.71,141.0,0.0,0.0,,,
2026-09-08 04:19:44.659,dummy,1.424,-1.671,0.709,140.2,0.0,0.0,,,
2026-09-08 04:19:44.710,dummy,1.394,-1.646,0.709,139.4,0.0,0.0,,,
2026-09-08 04:19:44.762,dummy,1.364,-1.62,0.708,138.7,0.0,0.0,,,
2026-09-08 04:19:44.813,dummy,1.334,-1.593,0.708,138.0,0.0,0.0,,,
2026-09-08 04:19:44.865,dummy,1.303,-1.565,0.708,137.3,0.0,0.0,,,
2026-09-08 04:19:44.917,dummy,1.272,-1.536,0.707,136.7,0.0,0.0,,,
2026-09-08 04:19:44.969,dummy,1.241,-1.506,0.707,136.1,0.0,0.0,,,
2026-09-08 04:19:45.020,dummy,1.21,-1.476,0.706,135.5,0.0,0.0,,,
2026-09-08 04:19:45.071,dummy,1.179,-1.445,0.706,134.9,0.0,0.0,,,
2026-09-08 04:19:45.123,dummy,1.148,-1.414,0.706,134.4,0.0,0.0,,,
2026-09-08 04:19:45.174,dummy,1.116,-1.381,0.705,133.9,0.0,0.0,,,
2026-09-08 04:19:45.226,dummy,1.084,-1.348,0.705,133.4,0.0,0.0,,,
2026-09-08 04:19:45.279,dummy,1.053,-1.314,0.705,133.0,0.0,0.0,,,
2026-09-08 04:19:45.331,dummy,1.019,-1.278,0.704,132.5,0.0,0.0,,,
2026-09-08 04:19:45.383,dummy,0.987,-1.243,0.704,132.1,0.0,0.0,,,
2026-09-08 04:19:45.435,dummy,0.955,-1.207,0.704,131.7,0.0,0.0,,,
2026-09-08 04:19:45.487,dummy,0.922,-1.17,0.704,131.3,0.0,0.0,,,
2026-09-08 04:19:45.538,dummy,0.89,-1.133,0.703,131.0,0.0,0.0,,,
2026-09-08 04:19:45.590,dummy,0.857,-1.095,0.703,130.7,0.0,0.0,,,
2026-09-08 04:19:45.642,dummy,0.824,-1.056,0.703,130.3,0.0,0.0,,,
2026-09-08 04:19:45.694,dummy,0.791,-1.017,0.703,130.0,0.0,0.0,,,
2026-09-08 04:19:45.747,dummy,0.758,-0.977,0.702,129.8,0.0,0.0,,,
2026-09-08 04:19:45.799,dummy,0.724,-0.937,0.702,129.5,0.0,0.0,,,
2026-09-08 04:19:45.851,dummy,0.691,-0.896,0.702,129.2,0.0,0.0,,,
2026-09-08 04:19:45.904,dummy,0.657,-0.855,0.702,129.0,0.0,0.0,,,
2026-09-08 04:19:45.956,dummy,0.623,-0.813,0.702,128.8,0.0,0.0,,,
2026-09-08 04:19:46.007,dummy,0.59,-0.771,0.701,128.6,0.0,0.0,,,
2026-09-08 04:19:46.059,dummy,0.556,-0.729,0.701,128.4,0.0,0.0,,,
2026-09-08 04:19:46.110,dummy,0.523,-0.687,0.701,128.2,0.0,0.0,,,
2026-09-08 04:19:46.161,dummy,0.49,-0.644,0.701,128.0,0.0,0.0,,,
2026-09-08 04:19:46.213,dummy,0.456,-0.601,0.701,127.9,0.0,0.0,,,
2026-09-08 04:19:46.265,dummy,0.422,-0.558,0.701,127.7,0.0,0.0,,,
2026-09-08 04:19:46.316,dummy,0.389,-0.514,0.701,127.6,0.0,0.0,,,
2026-09-08 04:19:46.368,dummy,0.355,-0.47,0.701,127.5,0.0,0.0,,,
2026-09-08 04:19:46.420,dummy,0.321,-0.426,0.7,127.3,0.0,0.0,,,
2026-09-08 04:19:46.472,dummy,0.287,-0.381,0.7,127.3,0.0,0.0,,,
2026-09-08 04:19:46.523,dummy,0.253,-0.336,0.7,127.2,0.0,0.0,,,
2026-09-08 04:19:46.575,dummy,0.219,-0.291,0.7,127.1,0.0,0.0,,,
2026-09-08 04:19:46.627,dummy,0.185,-0.246,0.7,127.0,0.0,0.0,,,
2026-09-08 04:19:46.678,dummy,0.151,-0.201,0.7,127.0,0.0,0.0,,,
2026-09-08 04:19:46.731,dummy,0.116,-0.155,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:46.783,dummy,0.082,-0.109,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:46.834,dummy,0.048,-0.064,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:46.886,dummy,0.014,-0.019,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:46.938,dummy,-0.021,0.028,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:46.990,dummy,-0.055,0.073,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:47.043,dummy,-0.089,0.118,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:47.096,dummy,-0.124,0.166,0.7,126.9,0.0,0.0,,,
2026-09-08 04:19:47.147,dummy,-0.158,0.211,0.7,127.0,0.0,0.0,,,
2026-09-08 04:19:47.199,dummy,-0.193,0.256,0.7,127.0,0.0,0.0,,,
2026-09-08 04:19:47.250,dummy,-0.226,0.301,0.7,127.1,0.0,0.0,,,
2026-09-08 04:19:47.302,dummy,-0.26,0.346,0.7,127.2,0.0,0.0,,,
2026-09-08 04:19:47.354,dummy,-0.294,0.39,0.7,127.3,0.0,0.0,,,
2026-09-08 04:19:47.405,dummy,-0.328,0.435,0.7,127.4,0.0,0.0,,,
2026-09-08 04:19:47.457,dummy,-0.362,0.479,0.701,127.5,0.0,0.0,,,
2026-09-08 04:19:47.509,dummy,-0.396,0.524,0.701,127.6,0.0,0.0,,,
2026-09-08 04:19:47.561,dummy,-0.43,0.567,0.701,127.7,0.0,0.0,,,
2026-09-08 04:19:47.612,dummy,-0.464,0.611,0.701,127.9,0.0,0.0,,,
2026-09-08 04:19:47.664,dummy,-0.497,0.654,0.701,128.0,0.0,0.0,,,
2026-09-08 04:19:47.715,dummy,-0.531,0.697,0.701,128.2,0.0,0.0,,,
2026-09-08 04:19:47.767,dummy,-0.564,0.739,0.701,128.4,0.0,0.0,,,
2026-09-08 04:19:47.819,dummy,-0.598,0.781,0.702,128.6,0.0,0.0,,,
2026-09-08 04:19:47.870,dummy,-0.631,0.823,0.702,128.8,0.0,0.0,,,
2026-09-08 04:19:47.922,dummy,-0.664,0.864,0.702,129.0,0.0,0.0,,,
2026-09-08 04:19:47.973,dummy,-0.697,0.904,0.702,129.3,0.0,0.0,,,
2026-09-08 04:19:48.025,dummy,-0.731,0.945,0.702,129.5,0.0,0.0,,,
2026-09-08 04:19:48.076,dummy,-0.763,0.984,0.702,129.8,0.0,0.0,,,
2026-09-08 04:19:48.128,dummy,-0.796,1.024,0.703,130.1,0.0,0.0,,,
2026-09-08 04:19:48.181,dummy,-0.829,1.063,0.703,130.4,0.0,0.0,,,
2026-09-08 04:19:48.232,dummy,-0.862,1.101,0.703,130.7,0.0,0.0,,,
2026-09-08 04:19:48.284,dummy,-0.895,1.139,0.703,131.0,0.0,0.0,,,
2026-09-08 04:19:48.338,dummy,-0.929,1.178,0.704,131.4,0.0,0.0,,,
2026-09-08 04:19:48.389,dummy,-0.961,1.214,0.704,131.8,0.0,0.0,,,
2026-09-08 04:19:48.441,dummy,-0.993,1.25,0.704,132.2,0.0,0.0,,,
2026-09-08 04:19:48.492,dummy,-1.025,1.285,0.705,132.6,0.0,0.0,,,
2026-09-08 04:19:48.544,dummy,-1.057,1.319,0.705,133.0,0.0,0.0,,,
2026-09-08 04:19:48.596,dummy,-1.089,1.353,0.705,133.5,0.0,0.0,,,
2026-09-08 04:19:48.647,dummy,-1.121,1.386,0.705,134.0,0.0,0.0,,,
2026-09-08 04:19:48.699,dummy,-1.152,1.418,0.706,134.5,0.0,0.0,,,
2026-09-08 04:19:48.750,dummy,-1.184,1.45,0.706,135.0,0.0,0.0,,,
2026-09-08 04:19:48.801,dummy,-1.215,1.481,0.706,135.6,0.0,0.0,,,
2026-09-08 04:19:48.853,dummy,-1.245,1.511,0.707,136.2,0.0,0.0,,,
2026-09-08 04:19:48.905,dummy,-1.277,1.54,0.707,136.8,0.0,0.0,,,
2026-09-08 04:19:48.956,dummy,-1.307,1.569,0.708,137.4,0.0,0.0,,,
2026-09-08 04:19:49.008,dummy,-1.338,1.597,0.708,138.1,0.0,0.0,,,
2026-09-08 04:19:49.059,dummy,-1.368,1.623,0.708,138.8,0.0,0.0,,,
2026-09-08 04:19:49.112,dummy,-1.399,1.65,0.709,139.6,0.0,0.0,,,
2026-09-08 04:19:49.163,dummy,-1.429,1.675,0.709,140.4,0.0,0.0,,,
2026-09-08 04:19:49.217,dummy,-1.46,1.7,0.71,141.2,0.0,0.0,,,
2026-09-08 04:19:49.269,dummy,-1.49,1.724,0.71,142.1,0.0,0.0,,,
2026-09-08 04:19:49.321,dummy,-1.52,1.747,0.711,143.0,0.0,0.0,,,
2026-09-08 04:19:49.373,dummy,-1.549,1.769,0.711,144.0,0.0,0.0,,,
2026-09-08 04:19:49.425,dummy,-1.578,1.789,0.711,145.0,0.0,0.0,,,
